year,competition_id
2011,6875364
2011,6875254
2011,6875276
2011,6875288
2011,7084891
2011,7084913
2011,7084925
2011,7084943
2011,7084979
2011,7085001
2011,7085013
2011,6758792
2011,6758814
2011,6758826
2011,6758716
2011,6758750
2011,6758738
2011,7168113
2011,7165442
2011,7166070
2011,7166495
2011,7166975
2011,7167500
2011,7167657
2011,7166866
2011,7167752
2011,7164865
2011,7166391
2011,7165242
2011,7167320
2011,6941530
2011,6941553
2011,6941565
2011,6941583
2011,6941452
2011,6941476
2011,6941488
2011,6941506
2011,6755525
2011,6755547
2011,6755559
2011,6755577
2011,6755449
2011,6755471
2011,6755483
2011,6755501
2011,7262084
2011,7262256
2011,7262998
2011,7263479
2011,7263912
2011,7264279
2011,7264318
2011,7264984
2011,7265400
2011,7265732
2011,7267379
2011,37355758
2011,7266043
2011,7266173
2011,7267916
2011,7268416
2011,7269002
2011,7267637
2012,7085072
2012,7085160
2012,7085194
2012,7085212
2012,7198816
2012,7189066
2012,7189088
2012,7189154
2012,7189176
2012,7203525
2012,7203585
2012,7203633
2012,7203719
2012,7201826
2012,7201493
2012,7201573
2012,7201660
2012,7199668
2012,7230644
2012,7230988
2012,7231416
2012,7229580
2012,7229897
2012,7229459
2012,7229522
2012,7230584
2012,7230620
2012,7228509
2012,7229710
2012,7231162
2012,7231292
2012,7231382
2012,7229959
2012,7270108
2012,7270185
2012,7270209
2012,7239977
2012,7239975
2012,7239978
2012,7189250
2012,7239974
2012,7239976
2012,7189249
2012,7189245
2012,7234225
2012,7234962
2012,7232862
2012,7236197
2012,7256887
2012,7258281
2012,7258358
2012,7259403
2012,7258815
2012,7259012
2012,7259084
2012,7259120
2012,7259197
2012,7257783
2012,7259353
2012,7258408
2012,7262084
2012,7262256
2012,7262998
2012,7263479
2012,7263912
2012,7264279
2012,7264318
2012,7264984
2012,7265400
2012,7265732
2012,7267379
2012,37355758
2012,7266043
2012,7266173
2012,7267916
2012,7268416
2012,7269002
2012,7267637
2012,7280576
2012,7280598
2012,7280610
2012,7280628
2012,7280664
2012,7280686
2012,7280698
2012,7280716
2012,7324383
2012,7325386
2012,7324367
2012,7324305
2012,7324325
2012,7324565
2012,7325474
2012,7325555
2012,7323199
2012,7324178
2012,7324721
2012,7324767
2012,7189721
2012,7189643
2012,7189667
2012,7332728
2012,7332812
2012,7332864
2012,7332957
2012,7330981
2012,7330579
2012,7330732
2012,7330822
2012,7328748
2012,7289106
2012,7289130
2012,7289142
2012,7289160
2012,7289354
2012,7289377
2012,7289389
2012,7289276
2012,7289300
2012,7289312
2012,7388945
2012,7390054
2012,7386595
2012,7387024
2012,7387433
2012,7389469
2012,7389937
2012,7389088
2012,7379415
2012,7384156
2012,7384800
2012,7388797
2012,7388867
2012,7389328
2012,7385021
2012,7388563
2012,7388178
2012,7381588
2012,7382095
2012,7382622
2012,7384615
2012,7416930
2012,7417541
2012,7417725
2012,7418599
2012,7418933
2012,7419020
2012,7419060
2012,7417088
2012,7418518
2012,7418633
2012,7416058
2012,7416781
2012,7417392
2012,7418206
2012,7418354
2012,7417795
2012,7351988
2012,7352011
2012,7352023
2012,7352041
2012,7351910
2012,7351934
2012,7351946
2012,7351964
2012,7428674
2012,7428654
2012,7399421
2012,7399473
2012,7399525
2012,7397740
2012,7397474
2012,7397496
2012,7397583
2012,7395659
2012,7355445
2012,7355467
2012,7355533
2012,7355555
2012,7433683
2012,7451274
2012,7456362
2012,7454461
2012,7451296
2012,7451308
2012,7451326
2012,7451362
2012,7454457
2012,7451384
2012,7451396
2012,7451414
2012,7454458
2012,7456348
2012,7429789
2012,7429711
2012,7429735
2012,7429747
2012,7429765
2012,7356649
2012,7356671
2012,7356683
2012,7356701
2012,7356737
2012,7356759
2012,7356771
2012,7356789
2012,7488800
2012,7486679
2012,7487133
2012,7487291
2012,7488801
2012,7429883
2012,7429971
2012,7515947
2012,7517483
2012,7512615
2012,7513395
2012,7514326
2012,7514830
2012,7516865
2012,7517339
2012,7515606
2012,7516415
2012,7510461
2012,7515226
2012,7515677
2012,7504946
2012,7508826
2012,7509517
2012,7509765
2012,7415779
2012,7415802
2012,7415832
2012,7415701
2012,7415725
2012,7415755
2012,7356836
2012,7562658
2012,7356832
2012,7562568
2012,7356834
2012,7562842
2012,7356830
2012,7189891
2012,7557834
2012,7189914
2012,7189926
2012,7558254
2012,7558372
2012,7558482
2012,7189837
2012,7189849
2012,7560115
2012,7557540
2012,7556898
2012,7356859
2012,7356883
2012,7356895
2012,7356913
2012,7356937
2012,7356960
2012,7356972
2012,7356990
2012,7456754
2012,7456808
2012,7456778
2012,7456790
2012,7456832
2012,7456867
2012,7456885
2012,7564051
2012,7570852
2012,7570804
2012,7570836
2012,7576002
2012,7576447
2012,7576707
2012,7574991
2012,7575293
2012,7575537
2012,7575613
2012,7576157
2012,7575478
2012,7574271
2012,7576609
2012,7551118
2012,7551142
2012,7551154
2012,7551172
2012,7551196
2012,7551219
2012,7551231
2012,7551249
2012,7613178
2012,7615038
2012,7608746
2012,7609509
2012,7610320
2012,7612697
2012,7614872
2012,7601359
2012,7614089
2012,7614618
2012,7597724
2012,7604953
2012,7606057
2012,7608267
2012,7612432
2012,7614746
2012,7606437
2012,7611987
2012,7612504
2012,7611196
2012,7605809
2012,7601385
2012,7603053
2012,7602173
2012,7608265
2012,7551292
2012,7551316
2012,7551370
2012,7551393
2012,7665475
2012,7665707
2012,7666593
2012,7663958
2012,7667091
2012,7661963
2012,7663259
2012,7663629
2012,7662873
2012,7667310
2012,7667491
2012,7667670
2012,7456926
2012,7456950
2012,7456962
2012,7457004
2012,7457027
2012,7457039
2012,7457057
2012,7572287
2012,7572323
2012,7572311
2012,7572341
2012,7683152
2012,7683331
2012,7683530
2012,7676313
2012,7677158
2012,7677306
2012,7676646
2012,7676780
2012,7676830
2012,7677390
2012,7551643
2012,7551644
2012,7551646
2012,7551647
2012,7551648
2012,7551650
2012,7640769
2012,7640791
2012,7640803
2012,7640681
2012,7640715
2012,7703958
2012,7705310
2012,7701612
2012,7702390
2012,7702914
2012,7706060
2012,7706576
2012,7706704
2012,7705571
2012,7699669
2012,7704472
2012,7704898
2012,7705100
2012,7694548
2012,7698094
2012,7698859
2012,7699255
2012,7457098
2012,7457120
2012,7457132
2012,7457186
2012,7457208
2012,7457220
2012,7457238
2012,7581280
2012,7581304
2012,7581334
2012,7581358
2012,7581393
2012,7583986
2012,7584008
2012,7584020
2012,7584038
2012,7584074
2012,7584096
2012,7584108
2012,7584126
2012,7737812
2012,7746541
2012,7744638
2012,7744877
2012,7745300
2012,7746701
2012,7744006
2012,7746595
2012,7740992
2012,7743459
2012,7745031
2012,7745738
2012,7746068
2012,7746447
2012,7744092
2012,7745821
2012,7746118
2012,7743324
2012,7745554
2012,7743662
2012,7742108
2012,7742546
2012,7742855
2012,7356048
2012,7356071
2012,7356083
2012,7355970
2012,7355994
2012,7356006
2012,7757865
2012,7757903
2012,7809963
2012,7810146
2012,7810983
2012,7811463
2012,7811867
2012,7812192
2012,7812282
2012,7812971
2012,7813416
2012,7813746
2012,37355769
2012,7814018
2012,7814283
2012,7815088
2012,7815941
2012,7816636
2012,7817285
2012,7815658
2012,7816216
2013,7768438
2013,7768489
2013,7767320
2013,7767230
2013,7765480
2013,7782575
2013,7782599
2013,7782629
2013,7782653
2013,7782676
2013,7782688
2013,7782706
2013,7755676
2013,7755700
2013,7755777
2013,7755754
2013,7795896
2013,7796496
2013,7797224
2013,7797182
2013,7797024
2013,7797128
2013,7796320
2013,7796738
2013,7797082
2013,7797164
2013,7797310
2013,7797386
2013,7797206
2013,7797056
2013,7797152
2013,7809963
2013,7810146
2013,7810983
2013,7811463
2013,7811867
2013,7812192
2013,7812282
2013,7812971
2013,7813416
2013,7813746
2013,37355769
2013,7814018
2013,7814283
2013,7815088
2013,7815941
2013,7816636
2013,7817285
2013,7815658
2013,7816216
2013,7821647
2013,7821669
2013,7821681
2013,7821699
2013,7821735
2013,7821757
2013,7821769
2013,7821787
2013,7864779
2013,7864938
2013,7865291
2013,7866664
2013,7866476
2013,7861956
2013,7884347
2013,7885179
2013,7885337
2013,7885345
2013,7884184
2013,7884279
2013,7884301
2013,7884529
2013,7885384
2013,7883407
2013,7885256
2013,7885471
2013,7884622
2013,7874650
2013,7874698
2013,7874752
2013,7872938
2013,7872598
2013,7872686
2013,7872773
2013,7870622
2013,7820487
2013,7820523
2013,7820565
2013,7820588
2013,7898869
2013,7898961
2013,7897791
2013,7897580
2013,7897737
2013,7895913
2013,7852022
2013,7852044
2013,7852056
2013,7852074
2013,7852110
2013,7852132
2013,7852144
2013,7852162
2013,7919715
2013,7919716
2013,7919711
2013,7919712
2013,7919713
2013,7919714
2013,7919717
2013,7820659
2013,7820681
2013,7820693
2013,7820711
2013,7820747
2013,7946281
2013,7946329
2013,7946565
2013,7946609
2013,7946535
2013,7958878
2013,7958976
2013,7959427
2013,7959598
2013,7958355
2013,7959690
2013,7959777
2013,7959012
2013,7958076
2013,7958121
2013,7958137
2013,7958231
2013,7957252
2013,7957158
2013,7956213
2013,7957064
2013,7985640
2013,7985709
2013,7985710
2013,7943237
2013,7985717
2013,7985741
2013,7985742
2013,7943289
2013,7943149
2013,7985740
2013,7985743
2013,7943201
2013,7973730
2013,7973818
2013,8086521
2013,7977322
2013,7977344
2013,7977398
2013,7977452
2013,7976147
2013,7975843
2013,7975891
2013,7976048
2013,7974057
2013,8055982
2013,8056006
2013,8056018
2013,8056036
2013,8056060
2013,8056083
2013,8056095
2013,8056113
2013,8018244
2013,8019320
2013,8014312
2013,8015074
2013,8016067
2013,8016595
2013,8018619
2013,8019053
2013,8019195
2013,8017891
2013,8012168
2013,8017058
2013,8017454
2013,8017662
2013,8011335
2013,8007071
2013,8010664
2013,8011731
2013,8080688
2013,8080091
2013,8080532
2013,8080771
2013,8080856
2013,8080500
2013,8080242
2013,8080145
2013,8079782
2013,7993459
2013,7993483
2013,7993513
2013,7993537
2013,7993560
2013,7993572
2013,7993590
2013,8055949
2013,8055952
2013,8055953
2013,8055954
2013,8055956
2013,8085675
2013,7993814
2013,7993892
2013,7993915
2013,7993927
2013,8056154
2013,8056178
2013,8056190
2013,8056208
2013,8056232
2013,8056255
2013,8056267
2013,8056285
2013,8100669
2013,8100799
2013,8100879
2013,8119091
2013,8121706
2013,8124705
2013,8119432
2013,8119953
2013,8120765
2013,8123901
2013,8124353
2013,8124579
2013,8123379
2013,8117108
2013,8122628
2013,8123067
2013,8123252
2013,8115637
2013,8116874
2013,8112339
2013,8116515
2013,8130172
2013,8130196
2013,8130273
2013,8130250
2013,8130344
2013,8130368
2013,8130380
2013,8130398
2013,8130422
2013,8130445
2013,8130457
2013,8130475
2013,8132681
2013,8132769
2013,8140501
2013,8140890
2013,8141228
2013,8141621
2013,8141325
2013,8141388
2013,8141691
2013,8141857
2013,8132862
2013,8132884
2013,8132914
2013,8132950
2013,8132972
2013,8132984
2013,8133002
2013,8133043
2013,8133044
2013,8133045
2013,8133046
2013,8133047
2013,8133048
2013,8133049
2013,8133050
2013,8149435
2013,8149180
2013,8133076
2013,8133100
2013,8133154
2013,8133177
2013,8133207
2013,8145601
2013,8133270
2013,8133282
2013,8133300
2013,8175489
2013,8177068
2013,8177145
2013,8175745
2013,8175864
2013,8176389
2013,8176630
2013,8174661
2013,8176860
2013,8175941
2013,8176925
2013,8164195
2013,8164273
2013,8164296
2013,8164326
2013,8178338
2013,8178339
2013,8178340
2013,8178341
2013,8178342
2013,8178343
2013,8178344
2013,8178345
2013,8178166
2013,8178190
2013,8178202
2013,8178220
2013,8178244
2013,8178267
2013,8178279
2013,8178297
2013,8217608
2013,8217031
2013,8217488
2013,8217569
2013,8218361
2013,8186567
2013,8187465
2013,8200761
2013,8202896
2013,8197545
2013,8198384
2013,8199180
2013,8203904
2013,8204406
2013,8204786
2013,8203387
2013,8195434
2013,8201708
2013,8202405
2013,8202655
2013,8189512
2013,8193595
2013,8194511
2013,8194979
2013,8204657
2013,8178550
2013,8178638
2013,8178731
2013,8178753
2013,8178765
2013,8178783
2013,8178819
2013,8178841
2013,8178853
2013,8178871
2013,8444088
2013,8444349
2013,8444470
2013,8444786
2013,8245704
2013,8244635
2013,8245173
2013,8245325
2013,8245982
2013,8245376
2013,8549310
2013,8550333
2013,8550509
2013,8549995
2013,8550526
2013,8547421
2013,8548927
2013,8549271
2013,8548789
2013,8550037
2013,8550818
2013,8179093
2013,8179115
2013,8179145
2013,8179181
2013,8179203
2013,8179233
2013,8581869
2013,8578247
2013,8578721
2013,8581626
2013,8582140
2013,8580808
2013,8581202
2013,8582281
2013,8579655
2013,8579732
2013,8579855
2013,8582001
2013,8576679
2013,8581728
2013,8581768
2013,8581831
2013,8579926
2013,8666301
2013,8666472
2013,8667203
2013,8667682
2013,8668020
2013,8668353
2013,8668434
2013,8669089
2013,8669487
2013,8669755
2013,37355782
2013,8670045
2013,8670237
2013,8671042
2013,8671670
2013,8672398
2013,8672919
2013,8671395
2014,8596277
2014,8595923
2014,8596238
2014,8594084
2014,8595133
2014,8596230
2014,8595335
2014,8596562
2014,8616679
2014,8587802
2014,8587883
2014,8588048
2014,8585950
2014,8589720
2014,8589771
2014,8589825
2014,8589879
2014,8588140
2014,8584719
2014,8584741
2014,8584807
2014,8584829
2014,8584841
2014,8584859
2014,8626133
2014,8626266
2014,8626896
2014,8627544
2014,8622950
2014,8622906
2014,8624456
2014,8624820
2014,8625979
2014,8622706
2014,8625128
2014,8624124
2014,8624136
2014,8626224
2014,8623138
2014,8643760
2014,8644412
2014,8644491
2014,8644576
2014,8645027
2014,8645190
2014,8645285
2014,8645332
2014,8665090
2014,8674018
2014,8665125
2014,8665143
2014,8674019
2014,8665036
2014,8665048
2014,8665066
2014,8680335
2014,8665113
2014,8648031
2014,8646943
2014,8647421
2014,8647985
2014,8645688
2014,8646403
2014,8646649
2014,8647058
2014,8647714
2014,8647839
2014,8620281
2014,8620303
2014,8620315
2014,8620333
2014,8620369
2014,8620391
2014,8620403
2014,8620421
2014,8666301
2014,8666472
2014,8667203
2014,8667682
2014,8668020
2014,8668353
2014,8668434
2014,8669089
2014,8669487
2014,8669755
2014,37355782
2014,8670045
2014,8670237
2014,8671042
2014,8671670
2014,8672398
2014,8672919
2014,8671395
2014,8688483
2014,8688505
2014,8688535
2014,8688571
2014,8688593
2014,8688605
2014,8688623
2014,8701735
2014,8702605
2014,8701657
2014,8702606
2014,8726245
2014,8728486
2014,8728557
2014,8728599
2014,8726926
2014,8727055
2014,8727850
2014,8728110
2014,8725237
2014,8726745
2014,8728245
2014,8727098
2014,8739051
2014,8740231
2014,8738995
2014,8738832
2014,8738785
2014,8739229
2014,8739922
2014,8737722
2014,8740090
2014,8740387
2014,8739320
2014,8742088
2014,8741978
2014,8744782
2014,8744997
2014,8745052
2014,8742066
2014,8745011
2014,8742000
2014,8720571
2014,8720624
2014,8720719
2014,8718981
2014,8718734
2014,8718818
2014,8716943
2014,8733889
2014,8733911
2014,8733941
2014,8733977
2014,8733999
2014,8734029
2014,8734072
2014,8734150
2014,8734173
2014,8734203
2014,8734244
2014,8734322
2014,8761639
2014,8763198
2014,8763342
2014,8763427
2014,8763717
2014,8764493
2014,8764969
2014,8765434
2014,8765603
2014,8765670
2014,8765719
2014,8763155
2014,8765410
2014,8765851
2014,8734597
2014,8734621
2014,8734633
2014,8734675
2014,8734698
2014,8734710
2014,8821688
2014,8824084
2014,8836201
2014,8836649
2014,8837181
2014,8795790
2014,8795965
2014,8797450
2014,8797261
2014,8797353
2014,8794123
2014,8796133
2014,8734769
2014,8734793
2014,8734805
2014,8734823
2014,8734847
2014,8734870
2014,8734882
2014,8734900
2014,8845893
2014,8846219
2014,8844502
2014,8846563
2014,8843370
2014,8844346
2014,8844661
2014,8844979
2014,8845769
2014,8846749
2014,8845167
2014,8844159
2014,8845813
2014,8843450
2014,8859295
2014,8859349
2014,8859403
2014,8857657
2014,8857351
2014,8857402
2014,8857562
2014,8855507
2014,8811494
2014,8811517
2014,8811416
2014,8747066
2014,8747090
2014,8747102
2014,8747120
2014,8747144
2014,8747167
2014,8747179
2014,8747197
2014,8896659
2014,8896732
2014,8894978
2014,8895542
2014,8896294
2014,8895433
2014,8895010
2014,8894742
2014,8894004
2014,8896384
2014,8895691
2014,8904766
2014,8905075
2014,8903696
2014,8903825
2014,8905349
2014,8905234
2014,8904175
2014,8904528
2014,8904583
2014,8747595
2014,8747617
2014,8747647
2014,8747683
2014,8747705
2014,8747717
2014,8747735
2014,8927700
2014,8925614
2014,8928571
2014,8926172
2014,8926247
2014,8927046
2014,8927448
2014,8927665
2014,8925231
2014,8924450
2014,8914708
2014,8914897
2014,8915927
2014,8916023
2014,8916079
2014,8915581
2014,8914158
2014,8915409
2014,8915000
2014,8945367
2014,8946566
2014,8941167
2014,8942647
2014,8943186
2014,8944122
2014,8945856
2014,8946293
2014,8946486
2014,8940679
2014,8941642
2014,8942132
2014,8942620
2014,8944563
2014,8944943
2014,8945135
2014,8935738
2014,8939250
2014,8939870
2014,8940252
2014,8946651
2014,8969547
2014,8969571
2014,8969583
2014,8969625
2014,8969648
2014,8969660
2014,8969678
2014,8970292
2014,8973574
2014,8975056
2014,8974876
2014,8974914
2014,8973823
2014,8975228
2014,8973953
2014,8974353
2014,8974485
2014,8974742
2014,8973080
2014,8974605
2014,8974072
2014,8750081
2014,8983167
2014,8983245
2014,8983268
2014,8983298
2014,8750421
2014,8750475
2014,8750499
2014,8750552
2014,9017765
2014,9017943
2014,9017584
2014,9016610
2014,9017276
2014,9017441
2014,9016667
2014,9016564
2014,9017535
2014,9016022
2014,9039618
2014,9039794
2014,9041813
2014,9040400
2014,9039151
2014,9040250
2014,9040342
2014,9040480
2014,9039880
2014,8982922
2014,9027309
2014,8982944
2014,8982974
2014,8983010
2014,8983032
2014,8983062
2014,9028163
2014,8750883
2014,8750770
2014,8750794
2014,8750806
2014,8750824
2014,8750848
2014,8750871
2014,8750901
2014,9050888
2014,9053340
2014,9056295
2014,9051203
2014,9051633
2014,9052429
2014,9054711
2014,9055863
2014,9055216
2014,9049069
2014,9053861
2014,9054318
2014,9054519
2014,9056106
2014,9044495
2014,9047525
2014,9048331
2014,9048724
2014,9026649
2014,9026673
2014,9026685
2014,9026727
2014,9026750
2014,9026762
2014,9026827
2014,9026851
2014,9026905
2014,9026928
2014,9041930
2014,9042008
2014,9042031
2014,9042061
2014,9128653
2014,9128961
2014,9131543
2014,9129370
2014,9128993
2014,9130383
2014,9131091
2014,9127851
2014,9129065
2014,9130939
2014,9131395
2014,9129662
2014,9030728
2014,9030806
2014,9029030
2014,9029054
2014,9029066
2014,9029108
2014,9029131
2014,9029143
2014,9127599
2014,9127621
2014,9127687
2014,9127709
2014,9140447
2014,9139008
2014,9139142
2014,9139272
2014,9139407
2014,9140204
2014,9140580
2014,9139919
2014,9140040
2014,9139812
2014,9140110
2014,9138545
2014,9140176
2014,9139437
2014,9143316
2014,9144017
2014,9143235
2014,9144064
2014,9142838
2014,9031600
2014,9031522
2014,9031546
2014,9031623
2014,9163439
2014,9164763
2014,9161271
2014,9162031
2014,9162487
2014,9165032
2014,9165590
2014,9165879
2014,9166075
2014,9161010
2014,9159450
2014,9163948
2014,9164360
2014,9164554
2014,9155572
2014,9157847
2014,9158612
2014,9159011
2014,9182374
2014,9184335
2014,9183439
2014,9184003
2014,9181611
2014,9182687
2014,9182976
2014,9184093
2014,9183048
2014,9183687
2014,9183837
2014,9119160
2014,9119248
2014,9119270
2014,9119300
2014,9119520
2014,9119544
2014,9119598
2014,9119621
2014,8751374
2014,9213305
2014,8751396
2014,8751408
2014,8751426
2014,8751462
2014,8751484
2014,8751496
2014,8751514
2014,9219882
2014,9220352
2014,9218740
2014,9219324
2014,9220120
2014,9219461
2014,9079528
2014,9079580
2014,9079550
2014,9079714
2014,9079616
2014,9079638
2014,9079668
2014,11245253
2014,11246116
2014,9231180
2014,9231181
2014,9231182
2014,9231183
2014,9231184
2014,9231185
2014,9231186
2014,9231187
2014,9238777
2014,9240825
2014,9242964
2014,9239158
2014,9239615
2014,9239859
2014,9242013
2014,9242531
2014,9238903
2014,9237601
2014,9241323
2014,9241729
2014,9241918
2014,9242841
2014,9236111
2014,9238628
2014,9234159
2014,9236263
2014,9236995
2014,9237381
2014,9118519
2014,9118541
2014,9118571
2014,9118607
2014,9118629
2014,9118659
2014,9272807
2014,9272877
2014,9273130
2014,9275059
2014,9275178
2014,9275467
2014,9275243
2014,9274391
2014,9274434
2014,9274571
2014,9274804
2014,9275666
2014,9272013
2014,9273582
2014,9273811
2014,9273931
2014,9223403
2014,9223481
2014,9318736
2014,9319817
2014,9320212
2014,9318423
2014,9319046
2014,9319158
2014,9319334
2014,9319957
2014,9317978
2014,9320128
2014,9319390
2014,9176777
2014,9176800
2014,9176699
2014,9176723
2014,9326814
2014,9326856
2014,9326936
2014,9327018
2014,9325156
2014,9324759
2014,9324846
2014,9324997
2014,9322991
2014,9370464
2014,9370698
2014,9371977
2014,9372018
2014,9370828
2014,9371403
2014,9371634
2014,9371766
2014,9372195
2014,9369740
2014,9371907
2014,9370955
2014,9279742
2014,9279764
2014,9279794
2014,9279830
2014,9279852
2014,9418379
2014,9379096
2014,9378658
2014,9379550
2014,9379195
2014,9381189
2014,9280001
2014,9279923
2014,9279947
2014,9280024
2014,9176977
2014,9176973
2014,9395406
2014,9399766
2014,9400388
2014,9397284
2014,9398433
2014,9398613
2014,9398994
2014,9399299
2014,9399458
2014,9400807
2014,9400730
2014,9397045
2014,9397536
2014,9395744
2014,9392253
2014,9151037
2014,9392247
2014,9392225
2014,9409628
2014,9408831
2014,9408939
2014,9409197
2014,9409327
2014,9409919
2014,9409983
2014,9408727
2014,9411156
2014,9411786
2014,9407722
2014,9410073
2014,9408566
2014,9411005
2014,9411434
2014,9411521
2014,9411647
2014,9411095
2014,9410423
2014,9411945
2014,9411705
2014,9311224
2014,9311146
2014,9423147
2014,9423360
2014,9423423
2014,9423485
2014,9422738
2014,9422963
2014,9423030
2014,9309383
2014,9309405
2014,9309435
2014,9309471
2014,9309493
2014,9309523
2015,9405639
2015,9405717
2015,9405740
2015,9459584
2015,9459662
2015,10556687
2015,10556775
2015,10556936
2015,10555668
2015,10555209
2015,10555370
2015,10553618
2015,10570011
2015,10570014
2015,9422073
2015,9422108
2015,9421995
2015,10878375
2015,10878562
2015,10878859
2015,10877390
2015,10877492
2015,10877554
2015,10878187
2015,10878281
2015,10878805
2015,10876570
2015,10878718
2015,10878895
2015,10877612
2015,10867125
2015,10867356
2015,10868412
2015,10868476
2015,10867476
2015,10867600
2015,10868018
2015,10868148
2015,10868271
2015,10868659
2015,10866221
2015,10866920
2015,10868445
2015,10867661
2015,10858703
2015,10858905
2015,10857074
2015,10858746
2015,10856655
2015,10856728
2015,10854937
2015,10856766
2015,10563019
2015,10563043
2015,10563097
2015,10563120
2015,10563132
2015,10893189
2015,10902863
2015,10903019
2015,10902548
2015,10903113
2015,10902235
2015,10902701
2015,10902808
2015,10902112
2015,10902189
2015,10901765
2015,9406374
2015,9406452
2015,9458534
2015,9458612
2015,10908741
2015,10886334
2015,10886412
2015,9458696
2015,9458718
2015,9458730
2015,9458748
2015,9458784
2015,9458806
2015,9458818
2015,9458836
2015,10940104
2015,10940867
2015,10937596
2015,10937772
2015,10938609
2015,10939262
2015,10939664
2015,10940018
2015,10941857
2015,10942704
2015,10943294
2015,10943645
2015,37355806
2015,10944035
2015,10944319
2015,10945414
2015,10946599
2015,10947880
2015,10948604
2015,10944213
2015,10946565
2015,10947753
2015,10949280
2015,10946381
2015,10972631
2015,10972389
2015,10972285
2015,10972375
2015,10972543
2015,10972563
2015,10972621
2015,10972747
2015,10992351
2015,10992375
2015,10992429
2015,10992452
2015,9458879
2015,9458901
2015,9458931
2015,9458967
2015,9458989
2015,9459019
2015,10952194
2015,10951125
2015,10951012
2015,10951066
2015,10949429
2015,10998687
2015,10997308
2015,10998028
2015,10998169
2015,10998201
2015,10997762
2015,10997902
2015,10998103
2015,10998447
2015,10996129
2015,10996872
2015,10997012
2015,10997242
2015,10997372
2015,11009886
2015,11011095
2015,11012755
2015,11007890
2015,11008411
2015,11009447
2015,11012093
2015,11012468
2015,11011600
2015,11006229
2015,11010352
2015,11010603
2015,11010729
2015,11001614
2015,11004889
2015,11005327
2015,11005543
2015,10995954
2015,10995978
2015,10996032
2015,10996055
2015,10991782
2015,10991804
2015,10991816
2015,10991834
2015,10991870
2015,10991892
2015,10991904
2015,10991922
2015,9459060
2015,9459082
2015,9459112
2015,9459148
2015,9459170
2015,9459182
2015,9459200
2015,9459241
2015,9459265
2015,9459319
2015,9459342
2015,11199872
2015,11199926
2015,11198953
2015,11198858
2015,11197355
2015,10937018
2015,10937042
2015,10937096
2015,10937119
2015,10879635
2015,10879659
2015,10879671
2015,10879713
2015,10879736
2015,10879748
2015,10879766
2015,11242098
2015,11249919
2015,11227086
2015,11227221
2015,11227351
2015,11227422
2015,11228248
2015,11228280
2015,11227872
2015,11228008
2015,11228208
2015,11228392
2015,11226378
2015,11228500
2015,11228078
2015,11227484
2015,11232807
2015,11233193
2015,11231277
2015,11232492
2015,11232785
2015,11233534
2015,11230008
2015,11231323
2015,11231656
2015,11232453
2015,11233717
2015,11231150
2015,11231836
2015,11230976
2015,11230085
2015,11232672
2015,10995579
2015,10995603
2015,10995657
2015,10995680
2015,10584067
2015,11282147
2015,10584168
2015,10584145
2015,10584091
2015,11281562
2015,11282834
2015,10991990
2015,10992020
2015,10992078
2015,10992108
2015,11292795
2015,11294203
2015,11291272
2015,11292030
2015,11294124
2015,11293039
2015,11293589
2015,11294225
2015,11329947
2015,11329905
2015,10975633
2015,10975657
2015,10975711
2015,10975734
2015,10975764
2015,11285370
2015,11285396
2015,11285302
2015,11285336
2015,11285280
2015,11183038
2015,11183062
2015,11183092
2015,11183116
2015,11183139
2015,11183169
2015,11287641
2015,11288359
2015,11288427
2015,11288492
2015,11288611
2015,11288992
2015,11289383
2015,11289521
2015,11289604
2015,11289647
2015,11289687
2015,11289727
2015,11241585
2015,9311050
2015,10890377
2015,10890399
2015,10890411
2015,10890429
2015,10890465
2015,10890487
2015,10890499
2015,10890517
2015,10995395
2015,10995417
2015,10995447
2015,10995483
2015,10995505
2015,10995517
2015,10995535
2015,11350890
2015,11355109
2015,11351909
2015,11352687
2015,11353661
2015,11357049
2015,11358147
2015,11351391
2015,11356768
2015,11348101
2015,11356072
2015,11356841
2015,11342621
2015,11346080
2015,11347402
2015,11347743
2015,11350890
2015,11355109
2015,11351909
2015,11352687
2015,11353661
2015,11357049
2015,11358147
2015,11351391
2015,11356768
2015,11348101
2015,11356072
2015,11356841
2015,11342621
2015,11346080
2015,11347402
2015,11347743
2015,11179968
2015,11179992
2015,11180046
2015,11180069
2015,11241782
2015,11241672
2015,11371146
2015,11371149
2015,11241724
2015,11377502
2015,11378997
2015,11379153
2015,11379239
2015,11377746
2015,11378382
2015,11379331
2015,11376721
2015,11380199
2015,11380531
2015,11380846
2015,11379502
2015,11383142
2015,11383980
2015,11384262
2015,11384503
2015,11381894
2015,11382188
2015,11382475
2015,11383299
2015,11383760
2015,11381031
2015,11383607
2015,11384414
2015,11382623
2015,11371057
2015,11371079
2015,11370867
2015,11370843
2015,11370921
2015,11370944
2015,11398304
2015,10995744
2015,10995768
2015,10995780
2015,10995822
2015,10995845
2015,10995857
2015,11370509
2015,11370587
2015,10890561
2015,10890585
2015,10890597
2015,10890615
2015,10890639
2015,10890662
2015,10890674
2015,10890692
2015,11375013
2015,11375067
2015,11375091
2015,11375126
2015,11375144
2015,11370754
2015,11370676
2015,11412067
2015,11412919
2015,11412304
2015,11412377
2015,11412818
2015,11412664
2015,11412743
2015,11412783
2015,11411635
